connectivitycheck.gstatic.com,http://connectivitycheck.gstatic.com/,
wifi.mercury.ibahn.com,https://wifi.mercury.ibahn.com/en/login/index,Hilton,https://wifi.mercury.ibahn.com/en/login/form
captive.apple.com,captive.apple.com/hotspot-detect.html,Safari
clients3.google.com,http://clients3.google.com/generate_204,
portal.boingohotspot.net,https://portal.boingohotspot.net/en/ewr.tb/welcome,
thecenturionlounge.com,https://thecenturionlounge.com/,
nmd.amexmia.dal.wayport.net,http://nmd.amexmia.dal.wayport.net/,
www.business.att.com,www.business.att.com,
airborne.gogoinflight.com,http://airborne.gogoinflight.com/abp/ampConnecting.jsp,
